customer_id,plan_name,monthly_rate,start_date,is_active
1617,Full-Fibre 900,41.95,2026-01-03,1
1618,Full-Fibre 300,31.95,2024-04-30,1
1619,Full-Fibre 300,31.95,2023-12-20,1
1620,Essential 100,19.95,2025-11-24,1
1621,Full-Fibre 500,35.95,2025-07-07,1
1622,Full-Fibre 300,31.95,2023-03-23,1
1623,Full-Fibre 300,31.95,2025-12-05,1
1624,Full-Fibre 300,31.95,2025-06-01,1
1625,Full-Fibre 300,31.95,2023-08-09,1
1626,Full-Fibre 300,31.95,2024-04-11,1
1627,Full-Fibre 500,35.95,2024-04-24,1
1628,Essential 100,19.95,2024-11-28,1
1629,Full-Fibre 300,31.95,2025-10-03,1
1630,Full-Fibre 150,30.95,2026-01-09,1
1631,Essential 100,19.95,2024-05-27,1
1632,Essential 100,19.95,2023-01-14,1
1633,Full-Fibre 900,41.95,2024-06-27,1
1634,Full-Fibre 300,31.95,2024-01-03,1
1635,Full-Fibre 150,30.95,2023-02-19,1
1636,Full-Fibre 150,30.95,2023-03-21,1
1637,Full-Fibre 300,31.95,2025-07-14,1
1638,Full-Fibre 300,31.95,2025-01-06,1
1639,Full-Fibre 300,31.95,2024-10-19,1
1640,Full-Fibre 150,30.95,2024-10-01,1
1641,Essential 100,19.95,2023-04-09,1
1642,Full-Fibre 150,30.95,2024-06-14,1
1643,Full-Fibre 300,31.95,2023-01-16,1
1644,Full-Fibre 300,31.95,2024-04-15,1
1645,Full-Fibre 300,31.95,2023-08-06,1
1646,Full-Fibre 300,31.95,2024-12-14,1
1647,Full-Fibre 300,31.95,2025-03-07,1
1648,Full-Fibre 900 - All In,48.95,2024-06-21,1
1649,Full-Fibre 300,31.95,2025-11-17,1
1650,Essential 100,19.95,2026-01-08,1
1651,Full-Fibre 300,31.95,2023-07-04,1
1652,Full-Fibre 300,31.95,2024-06-05,1
1653,Full-Fibre 500,35.95,2024-02-01,1
1654,Full-Fibre 500,35.95,2025-05-12,1
1655,Full-Fibre 900 - All In,48.95,2025-05-03,1
1656,Essential 100,19.95,2024-07-22,1
1657,Full-Fibre 150,30.95,2025-08-18,1
1658,Essential 100,19.95,2025-05-05,1
1659,Full-Fibre 500,35.95,2024-02-22,1
1660,Full-Fibre 300,31.95,2024-07-04,1
1661,Essential 100,19.95,2026-01-30,1
1662,Essential 100,19.95,2024-07-01,1
1663,Full-Fibre 150,30.95,2023-11-20,1
1664,Full-Fibre 150,30.95,2024-04-05,1
1665,Full-Fibre 150,30.95,2025-02-13,1
1666,Full-Fibre 300,31.95,2023-03-10,1
1667,Full-Fibre 150,30.95,2024-11-23,1
1668,Full-Fibre 150,30.95,2023-01-22,1
1669,Essential 100,19.95,2025-10-12,1
1670,Full-Fibre 150,30.95,2023-09-01,1
1671,Full-Fibre 900 - All In,48.95,2024-08-23,1
1672,Full-Fibre 300,31.95,2023-12-26,1
1673,Full-Fibre 150,30.95,2024-06-11,1
1674,Full-Fibre 150,30.95,2023-01-12,1
1675,Full-Fibre 900,41.95,2024-01-24,1
1676,Full-Fibre 150,30.95,2024-06-16,1
1677,Full-Fibre 300,31.95,2025-07-15,1
1678,Full-Fibre 300,31.95,2023-06-14,1
1679,Full-Fibre 300,31.95,2025-10-13,1
1680,Full-Fibre 500,35.95,2025-11-21,1
1681,Full-Fibre 300,31.95,2024-01-31,1
1682,Full-Fibre 300,31.95,2023-11-23,1
1683,Full-Fibre 900 - All In,48.95,2024-02-08,1
1684,Full-Fibre 300,31.95,2023-03-06,1
1685,Essential 100,19.95,2024-10-15,1
1686,Full-Fibre 150,30.95,2026-01-16,1
1687,Full-Fibre 150,30.95,2025-10-26,1
1688,Full-Fibre 300,31.95,2024-07-08,1
1689,Full-Fibre 150,30.95,2023-11-01,1
1690,Full-Fibre 300,31.95,2025-03-30,1
1691,Full-Fibre 300,31.95,2024-05-07,1
1692,Essential 100,19.95,2024-03-13,1
1693,Full-Fibre 900,41.95,2025-09-14,1
1694,Full-Fibre 300,31.95,2023-04-27,1
1695,Full-Fibre 500,35.95,2025-04-02,1
1696,Essential 100,19.95,2024-01-15,1
1697,Full-Fibre 300,31.95,2024-10-31,1
1698,Full-Fibre 300,31.95,2024-12-17,1
1699,Full-Fibre 300,31.95,2024-01-15,1
1700,Full-Fibre 900,41.95,2023-11-20,1
1701,Full-Fibre 150,30.95,2024-03-25,1
1702,Full-Fibre 300,31.95,2024-06-21,1
1703,Essential 100,19.95,2023-06-06,1
1704,Full-Fibre 150,30.95,2025-02-26,1
1705,Full-Fibre 150,30.95,2024-04-21,1
1706,Full-Fibre 900 - All In,48.95,2024-05-20,1
1707,Essential 100,19.95,2023-02-10,1
1708,Full-Fibre 150,30.95,2025-12-05,1
1709,Essential 100,19.95,2024-11-08,1
1710,Full-Fibre 500,35.95,2024-10-04,1
1711,Full-Fibre 900,41.95,2024-05-02,1
1712,Full-Fibre 300,31.95,2024-03-12,1
1713,Full-Fibre 300,31.95,2024-08-13,1
1714,Full-Fibre 150,30.95,2025-01-18,1
1715,Essential 100,19.95,2024-08-29,1
1716,Full-Fibre 300,31.95,2023-07-05,1
1717,Essential 100,19.95,2023-04-26,1
1718,Full-Fibre 300,31.95,2023-10-26,1
1719,Full-Fibre 300,31.95,2025-08-26,1
1720,Full-Fibre 150,30.95,2026-02-19,1
1721,Full-Fibre 300,31.95,2025-11-17,1
1722,Full-Fibre 300,31.95,2024-06-03,1
1723,Full-Fibre 300,31.95,2025-10-06,1
1724,Full-Fibre 900,41.95,2025-11-10,1
1725,Essential 100,19.95,2023-07-04,1
1726,Full-Fibre 300,31.95,2025-02-16,1
1727,Essential 100,19.95,2025-12-14,1
1728,Full-Fibre 500,35.95,2025-10-11,1
1729,Essential 100,19.95,2023-03-22,1
1730,Full-Fibre 300,31.95,2026-02-23,1
1731,Full-Fibre 300,31.95,2023-11-02,1
1732,Full-Fibre 150,30.95,2025-06-06,1
1733,Essential 100,19.95,2024-03-22,1
1734,Full-Fibre 150,30.95,2024-03-25,1
1735,Full-Fibre 150,30.95,2025-03-10,1
1736,Full-Fibre 900,41.95,2025-01-13,1
1737,Full-Fibre 300,31.95,2025-01-26,1
1738,Full-Fibre 300,31.95,2024-05-15,1
1739,Full-Fibre 500,35.95,2023-03-11,1
1740,Full-Fibre 150,30.95,2024-10-10,1
1741,Full-Fibre 900 - All In,48.95,2023-04-21,1
1742,Full-Fibre 150,30.95,2024-02-27,1
1743,Full-Fibre 300,31.95,2024-03-09,1
1744,Full-Fibre 150,30.95,2023-01-17,1
1745,Full-Fibre 300,31.95,2026-03-17,1
1746,Full-Fibre 150,30.95,2025-08-26,1
1747,Essential 100,19.95,2026-01-15,1
1748,Full-Fibre 300,31.95,2023-02-09,1
1749,Essential 100,19.95,2024-12-14,1
1750,Full-Fibre 900,41.95,2023-08-31,1
1751,Full-Fibre 150,30.95,2026-04-04,1
1752,Full-Fibre 500,35.95,2023-05-01,1
1753,Full-Fibre 500,35.95,2026-01-28,1
1754,Full-Fibre 300,31.95,2024-09-22,1
1755,Full-Fibre 900,41.95,2023-08-18,1
1756,Full-Fibre 900 - All In,48.95,2023-01-22,1
1757,Full-Fibre 300,31.95,2023-08-16,1
1758,Full-Fibre 300,31.95,2025-09-09,1
1759,Full-Fibre 150,30.95,2024-05-03,1
1760,Full-Fibre 300,31.95,2024-07-14,1
1761,Full-Fibre 150,30.95,2025-01-31,1
1762,Full-Fibre 500,35.95,2024-01-15,1
1763,Full-Fibre 300,31.95,2025-07-09,1
1764,Full-Fibre 500,35.95,2024-09-20,1
1765,Full-Fibre 900 - All In,48.95,2025-09-07,1
1766,Full-Fibre 150,30.95,2025-09-02,1
1767,Full-Fibre 300,31.95,2025-02-10,1
1768,Full-Fibre 300,31.95,2025-09-18,1
1769,Full-Fibre 900,41.95,2025-01-02,1
1770,Full-Fibre 300,31.95,2024-06-15,1
1771,Full-Fibre 900,41.95,2025-08-01,1
1772,Full-Fibre 150,30.95,2024-05-23,1
1773,Full-Fibre 900,41.95,2024-09-15,1
1774,Full-Fibre 150,30.95,2024-03-20,1
1775,Full-Fibre 150,30.95,2024-04-28,1
1776,Full-Fibre 300,31.95,2023-01-30,1
1777,Full-Fibre 300,31.95,2024-06-08,1
1778,Full-Fibre 300,31.95,2023-10-16,1
1779,Full-Fibre 900 - All In,48.95,2023-09-25,1
1780,Essential 100,19.95,2025-02-11,1
1781,Full-Fibre 500,35.95,2023-02-07,1
1782,Full-Fibre 300,31.95,2024-05-29,1
1783,Essential 100,19.95,2025-06-01,1
1784,Full-Fibre 150,30.95,2025-11-20,1
1785,Full-Fibre 150,30.95,2025-11-19,1
1786,Full-Fibre 300,31.95,2025-06-01,1
1787,Full-Fibre 300,31.95,2024-10-14,1
1788,Full-Fibre 300,31.95,2025-05-25,1
1789,Full-Fibre 300,31.95,2025-12-25,1
1790,Essential 100,19.95,2025-09-30,1
1791,Full-Fibre 150,30.95,2025-10-29,1
1792,Full-Fibre 300,31.95,2023-04-05,1
1793,Full-Fibre 300,31.95,2025-11-08,1
1794,Full-Fibre 150,30.95,2025-03-13,1
1795,Essential 100,19.95,2023-08-25,1
1796,Full-Fibre 300,31.95,2025-03-29,1
1797,Full-Fibre 300,31.95,2025-01-26,1
1798,Full-Fibre 300,31.95,2025-10-30,1
1799,Full-Fibre 300,31.95,2024-08-23,1
1800,Full-Fibre 150,30.95,2023-08-19,1
1801,Full-Fibre 500,35.95,2025-05-07,1
1802,Full-Fibre 150,30.95,2025-04-18,1
1803,Essential 100,19.95,2025-10-07,1
1804,Full-Fibre 300,31.95,2025-04-17,1
1805,Essential 100,19.95,2023-03-19,1
1806,Full-Fibre 900 - All In,48.95,2025-10-09,1
1807,Essential 100,19.95,2024-05-27,1
1808,Full-Fibre 150,30.95,2023-12-11,1
1809,Full-Fibre 150,30.95,2025-04-06,1
1810,Full-Fibre 900,41.95,2023-03-27,1
1811,Full-Fibre 300,31.95,2023-11-19,1
1812,Essential 100,19.95,2024-06-28,1
1813,Full-Fibre 300,31.95,2023-01-06,1
1814,Full-Fibre 150,30.95,2023-02-03,1
1815,Full-Fibre 150,30.95,2023-09-15,1
1816,Full-Fibre 300,31.95,2025-09-25,1
1817,Full-Fibre 150,30.95,2023-09-15,1
1818,Full-Fibre 300,31.95,2025-10-01,1
1819,Full-Fibre 150,30.95,2026-02-12,1
1820,Full-Fibre 300,31.95,2023-03-17,1
1821,Full-Fibre 300,31.95,2025-06-03,1
1822,Full-Fibre 150,30.95,2023-12-11,1
1823,Full-Fibre 300,31.95,2025-05-15,1
1824,Full-Fibre 150,30.95,2024-01-29,1
1825,Essential 100,19.95,2023-08-30,1
1826,Full-Fibre 500,35.95,2024-06-14,1
1827,Full-Fibre 500,35.95,2023-07-14,1
1828,Full-Fibre 300,31.95,2024-05-05,1
1829,Full-Fibre 150,30.95,2026-01-12,1
1830,Full-Fibre 150,30.95,2023-05-14,1
1831,Full-Fibre 300,31.95,2023-12-19,1
1832,Full-Fibre 150,30.95,2024-02-08,1
1833,Full-Fibre 150,30.95,2024-05-12,1
1834,Full-Fibre 150,30.95,2024-06-08,1
1835,Full-Fibre 500,35.95,2023-09-03,1
1836,Essential 100,19.95,2025-02-23,1
1837,Full-Fibre 150,30.95,2025-04-09,1
1838,Full-Fibre 300,31.95,2023-02-05,1
1839,Full-Fibre 900,41.95,2024-10-15,1
1840,Essential 100,19.95,2025-06-21,1
1841,Full-Fibre 150,30.95,2023-09-12,1
1842,Full-Fibre 500,35.95,2024-12-08,1
1843,Essential 100,19.95,2023-04-13,1
1844,Essential 100,19.95,2026-03-17,1
1845,Full-Fibre 300,31.95,2023-01-26,1
1846,Full-Fibre 150,30.95,2024-01-22,1
1847,Full-Fibre 300,31.95,2024-10-15,1
1848,Full-Fibre 300,31.95,2023-03-06,1
1849,Full-Fibre 150,30.95,2024-03-21,1
1850,Full-Fibre 500,35.95,2024-12-27,1
1851,Full-Fibre 300,31.95,2025-05-28,1
1852,Full-Fibre 900 - All In,48.95,2025-08-05,1
1853,Full-Fibre 500,35.95,2024-06-28,1
1854,Full-Fibre 300,31.95,2025-12-25,1
1855,Full-Fibre 900 - All In,48.95,2023-10-17,1
1856,Full-Fibre 300,31.95,2025-07-22,1
1857,Full-Fibre 150,30.95,2026-01-16,1
1858,Full-Fibre 300,31.95,2024-02-18,1
1859,Full-Fibre 900,41.95,2024-11-05,1
1860,Full-Fibre 150,30.95,2024-03-11,1
1861,Essential 100,19.95,2023-05-11,1
1862,Full-Fibre 300,31.95,2023-10-17,1
1863,Essential 100,19.95,2024-12-24,1
1864,Full-Fibre 500,35.95,2023-01-08,1
1865,Full-Fibre 300,31.95,2024-06-06,1
1866,Essential 100,19.95,2025-01-19,1
1867,Full-Fibre 150,30.95,2024-03-28,1
1868,Essential 100,19.95,2025-11-14,1
1869,Full-Fibre 500,35.95,2026-03-22,1
1870,Full-Fibre 300,31.95,2024-02-10,1
1871,Full-Fibre 150,30.95,2025-05-14,1
1872,Full-Fibre 300,31.95,2026-01-07,1
1873,Full-Fibre 900,41.95,2024-08-05,1
1874,Full-Fibre 500,35.95,2026-02-27,1
1875,Full-Fibre 300,31.95,2024-04-01,1
1876,Full-Fibre 300,31.95,2023-10-01,1
1877,Full-Fibre 150,30.95,2025-01-18,1
1878,Full-Fibre 500,35.95,2025-02-20,1
1879,Essential 100,19.95,2023-03-26,1
1880,Full-Fibre 900,41.95,2023-09-07,1
1881,Full-Fibre 300,31.95,2023-04-25,1
1882,Full-Fibre 300,31.95,2023-08-06,1
1883,Full-Fibre 500,35.95,2023-06-15,1
1884,Full-Fibre 150,30.95,2026-02-14,1
1885,Full-Fibre 300,31.95,2025-04-21,1
1886,Full-Fibre 500,35.95,2025-07-02,1
1887,Essential 100,19.95,2025-03-12,1
1888,Full-Fibre 900 - All In,48.95,2025-07-16,1
1889,Essential 100,19.95,2023-11-04,1
1890,Full-Fibre 150,30.95,2024-06-28,1
1891,Full-Fibre 150,30.95,2025-06-12,1
1892,Essential 100,19.95,2024-05-14,1
1893,Essential 100,19.95,2024-11-07,1
1894,Full-Fibre 500,35.95,2023-02-25,1
1895,Full-Fibre 900 - All In,48.95,2025-11-07,1
1896,Full-Fibre 300,31.95,2024-02-11,1
1897,Full-Fibre 150,30.95,2026-03-12,1
1898,Full-Fibre 300,31.95,2025-12-16,1
1899,Full-Fibre 900,41.95,2026-03-13,1
1900,Full-Fibre 150,30.95,2025-10-18,1
1901,Full-Fibre 150,30.95,2025-05-13,1
1902,Full-Fibre 300,31.95,2024-07-24,1
1903,Full-Fibre 150,30.95,2025-04-19,1
1904,Essential 100,19.95,2023-01-28,1
1905,Full-Fibre 900,41.95,2024-08-23,1
1906,Full-Fibre 300,31.95,2024-02-10,1
1907,Full-Fibre 300,31.95,2025-04-22,1
1908,Full-Fibre 900 - All In,48.95,2026-04-01,1
1909,Full-Fibre 300,31.95,2025-09-11,1
1910,Full-Fibre 150,30.95,2024-06-19,1
1911,Full-Fibre 300,31.95,2025-03-17,1
1912,Full-Fibre 900,41.95,2025-01-18,1
1913,Full-Fibre 300,31.95,2025-01-04,1
1914,Full-Fibre 300,31.95,2025-06-02,1
1915,Full-Fibre 500,35.95,2025-08-24,1
1916,Essential 100,19.95,2023-08-06,1
1917,Full-Fibre 300,31.95,2025-01-15,1
1918,Essential 100,19.95,2023-08-06,1
1919,Essential 100,19.95,2024-02-17,1
1920,Essential 100,19.95,2025-06-25,1
1921,Full-Fibre 300,31.95,2025-05-13,1
1922,Full-Fibre 300,31.95,2026-03-11,1
1923,Full-Fibre 900,41.95,2023-10-07,1
1924,Full-Fibre 500,35.95,2023-05-10,1
1925,Full-Fibre 900,41.95,2025-10-16,1
1926,Full-Fibre 500,35.95,2026-02-09,1
1927,Full-Fibre 500,35.95,2024-12-26,1
1928,Full-Fibre 900,41.95,2024-10-24,1
1929,Full-Fibre 300,31.95,2024-10-28,1
1930,Full-Fibre 900 - All In,48.95,2023-07-28,1
1931,Full-Fibre 300,31.95,2023-04-03,1
1932,Full-Fibre 500,35.95,2024-07-11,1
1933,Essential 100,19.95,2023-03-17,1
1934,Full-Fibre 150,30.95,2024-09-22,1
1935,Full-Fibre 900,41.95,2023-06-11,1
1936,Essential 100,19.95,2026-01-22,1
1937,Full-Fibre 300,31.95,2023-05-11,1
1938,Full-Fibre 150,30.95,2025-12-22,1
1939,Full-Fibre 300,31.95,2023-07-09,1
1940,Full-Fibre 500,35.95,2024-01-27,1
1941,Full-Fibre 300,31.95,2024-09-26,1
1942,Full-Fibre 150,30.95,2026-02-19,1
1943,Full-Fibre 300,31.95,2025-02-03,1
1944,Full-Fibre 300,31.95,2023-12-26,1
1945,Essential 100,19.95,2024-11-18,1
1946,Full-Fibre 300,31.95,2023-10-28,1
1947,Full-Fibre 500,35.95,2023-09-13,1
1948,Essential 100,19.95,2024-01-24,1
1949,Full-Fibre 150,30.95,2025-03-29,1
1950,Full-Fibre 300,31.95,2024-11-12,1
1951,Full-Fibre 500,35.95,2023-11-06,1
1952,Full-Fibre 300,31.95,2025-09-15,1
1953,Full-Fibre 150,30.95,2026-02-12,1
1954,Essential 100,19.95,2024-12-07,1
1955,Full-Fibre 500,35.95,2025-04-07,1
1956,Essential 100,19.95,2023-12-20,1
1957,Full-Fibre 300,31.95,2024-04-27,1
1958,Full-Fibre 300,31.95,2024-12-11,1
1959,Full-Fibre 150,30.95,2023-08-22,1
1960,Full-Fibre 150,30.95,2023-10-16,1
1961,Full-Fibre 300,31.95,2023-03-31,1
1962,Full-Fibre 900,41.95,2024-07-23,1
1963,Full-Fibre 300,31.95,2024-08-14,1
1964,Full-Fibre 500,35.95,2025-03-28,1
1965,Full-Fibre 900,41.95,2026-04-10,1
1966,Essential 100,19.95,2023-05-22,1
1967,Full-Fibre 900,41.95,2024-09-10,1
1968,Full-Fibre 150,30.95,2023-05-09,1
1969,Full-Fibre 150,30.95,2024-03-03,1
1970,Essential 100,19.95,2024-02-22,1
1971,Full-Fibre 900,41.95,2025-04-21,1
1972,Full-Fibre 300,31.95,2023-03-20,1
1973,Full-Fibre 500,35.95,2024-12-29,1
1974,Full-Fibre 500,35.95,2025-09-09,1
1975,Full-Fibre 900,41.95,2026-01-27,1
1976,Full-Fibre 300,31.95,2026-01-26,1
1977,Full-Fibre 150,30.95,2024-02-16,1
1978,Full-Fibre 300,31.95,2025-03-07,1
1979,Full-Fibre 900 - All In,48.95,2025-04-06,1
1980,Full-Fibre 500,35.95,2025-01-14,1
1981,Full-Fibre 900 - All In,48.95,2024-02-17,1
1982,Full-Fibre 900,41.95,2025-09-17,1
1983,Full-Fibre 300,31.95,2024-09-06,1
1984,Full-Fibre 900,41.95,2026-03-31,1
1985,Full-Fibre 300,31.95,2025-04-16,1
1986,Full-Fibre 150,30.95,2025-04-23,1
1987,Full-Fibre 900,41.95,2023-11-14,1
1988,Essential 100,19.95,2024-04-10,1
1989,Full-Fibre 150,30.95,2025-06-19,1
1990,Full-Fibre 300,31.95,2023-07-17,1
1991,Full-Fibre 900 - All In,48.95,2025-02-20,1
1992,Full-Fibre 300,31.95,2024-01-13,1
1993,Full-Fibre 300,31.95,2023-04-27,1
1994,Full-Fibre 150,30.95,2025-07-31,1
1995,Essential 100,19.95,2023-03-13,1
1996,Full-Fibre 300,31.95,2023-03-19,1
1997,Full-Fibre 150,30.95,2024-06-10,1
1998,Full-Fibre 500,35.95,2023-02-24,1
1999,Full-Fibre 300,31.95,2024-02-24,1
2000,Full-Fibre 150,30.95,2024-08-29,1
2001,Full-Fibre 300,31.95,2023-09-01,1
2002,Full-Fibre 900,41.95,2025-10-20,1
2003,Full-Fibre 150,30.95,2023-12-27,1
2004,Full-Fibre 300,31.95,2023-04-11,1
2005,Full-Fibre 150,30.95,2026-02-20,1
2006,Full-Fibre 300,31.95,2026-01-15,1
2007,Full-Fibre 300,31.95,2023-06-25,1
2008,Essential 100,19.95,2024-04-07,1
2009,Full-Fibre 300,31.95,2023-12-17,1
2010,Full-Fibre 500,35.95,2025-03-28,1
2011,Full-Fibre 300,31.95,2025-02-26,1
2012,Full-Fibre 300,31.95,2026-01-27,1
2013,Full-Fibre 150,30.95,2024-01-01,1
2014,Full-Fibre 300,31.95,2026-04-06,1
2015,Full-Fibre 300,31.95,2026-01-20,1
2016,Full-Fibre 300,31.95,2023-08-17,1
2017,Essential 100,19.95,2025-08-11,1
2018,Full-Fibre 150,30.95,2025-05-24,1
2019,Full-Fibre 150,30.95,2025-12-15,1
2020,Essential 100,19.95,2025-06-07,1
2021,Full-Fibre 150,30.95,2024-09-02,1
2022,Essential 100,19.95,2024-04-24,1
2023,Full-Fibre 150,30.95,2026-02-22,1
2024,Full-Fibre 150,30.95,2026-03-05,1
2025,Full-Fibre 900,41.95,2023-12-07,1
2026,Essential 100,19.95,2024-02-23,1
2027,Full-Fibre 150,30.95,2023-11-25,1
2028,Full-Fibre 500,35.95,2025-07-28,1
2029,Full-Fibre 300,31.95,2023-12-24,1
2030,Full-Fibre 300,31.95,2024-08-21,1
2031,Full-Fibre 150,30.95,2024-02-09,1
2032,Full-Fibre 300,31.95,2024-01-22,1
2033,Full-Fibre 900,41.95,2025-11-29,1
2034,Full-Fibre 150,30.95,2023-06-04,1
2035,Full-Fibre 500,35.95,2024-07-25,1
2036,Full-Fibre 150,30.95,2026-01-18,1
2037,Full-Fibre 900,41.95,2023-10-16,1
2038,Full-Fibre 500,35.95,2023-01-22,1
2039,Full-Fibre 300,31.95,2025-10-17,1
2040,Full-Fibre 300,31.95,2025-03-29,1
2041,Full-Fibre 900 - All In,48.95,2023-09-13,1
2042,Full-Fibre 500,35.95,2025-08-18,1
2043,Full-Fibre 150,30.95,2023-11-24,1
2044,Full-Fibre 500,35.95,2025-12-06,1
2045,Full-Fibre 300,31.95,2025-06-30,1
2046,Full-Fibre 900,41.95,2025-03-27,1
2047,Full-Fibre 500,35.95,2026-02-24,1
2048,Full-Fibre 300,31.95,2023-05-14,1
2049,Full-Fibre 300,31.95,2024-01-09,1
2050,Essential 100,19.95,2024-01-02,1
2051,Full-Fibre 500,35.95,2025-01-19,1
2052,Full-Fibre 150,30.95,2025-06-01,1
2053,Essential 100,19.95,2025-05-06,1
2054,Full-Fibre 300,31.95,2026-02-15,1
2055,Essential 100,19.95,2023-12-22,1
2056,Full-Fibre 150,30.95,2024-04-30,1
2057,Full-Fibre 500,35.95,2024-03-17,1
2058,Full-Fibre 150,30.95,2025-10-10,1
2059,Full-Fibre 300,31.95,2023-11-27,1
2060,Full-Fibre 150,30.95,2023-09-20,1
2061,Full-Fibre 500,35.95,2024-01-21,1
2062,Full-Fibre 900 - All In,48.95,2023-12-28,1
2063,Full-Fibre 150,30.95,2023-05-26,1
2064,Full-Fibre 300,31.95,2025-06-02,1
2065,Full-Fibre 900 - All In,48.95,2025-05-23,1
2066,Full-Fibre 500,35.95,2023-11-20,1
2067,Full-Fibre 300,31.95,2025-04-15,1
2068,Essential 100,19.95,2024-08-08,1
2069,Full-Fibre 500,35.95,2025-07-19,1
2070,Essential 100,19.95,2024-09-17,1
2071,Full-Fibre 500,35.95,2025-02-01,1
2072,Full-Fibre 500,35.95,2023-08-18,1
2073,Full-Fibre 300,31.95,2026-04-10,1
2074,Full-Fibre 300,31.95,2023-08-15,1
2075,Full-Fibre 150,30.95,2024-06-08,1
2076,Full-Fibre 500,35.95,2023-09-05,1
2077,Essential 100,19.95,2024-10-15,1
2078,Full-Fibre 300,31.95,2023-05-04,1
2079,Full-Fibre 300,31.95,2024-06-03,1
2080,Full-Fibre 900,41.95,2025-05-02,1
2081,Full-Fibre 150,30.95,2023-03-30,1
2082,Full-Fibre 500,35.95,2026-02-23,1
2083,Full-Fibre 500,35.95,2025-11-12,1
2084,Full-Fibre 300,31.95,2023-10-26,1
2085,Full-Fibre 150,30.95,2023-01-23,1
2086,Full-Fibre 900 - All In,48.95,2025-12-17,1
2087,Full-Fibre 500,35.95,2023-07-09,1
2088,Essential 100,19.95,2026-01-12,1
2089,Full-Fibre 150,30.95,2025-10-16,1
2090,Full-Fibre 150,30.95,2023-03-04,1
2091,Full-Fibre 500,35.95,2025-11-15,1
2092,Full-Fibre 150,30.95,2023-01-14,1
2093,Full-Fibre 300,31.95,2024-02-08,1
2094,Essential 100,19.95,2024-06-30,1
2095,Full-Fibre 300,31.95,2023-10-12,1
2096,Full-Fibre 300,31.95,2024-07-13,1
2097,Full-Fibre 150,30.95,2026-02-25,1
2098,Full-Fibre 300,31.95,2023-04-23,1
2099,Essential 100,19.95,2024-12-18,1
2100,Essential 100,19.95,2023-05-31,1
2101,Full-Fibre 300,31.95,2024-12-03,1
2102,Full-Fibre 900,41.95,2026-01-16,1
2103,Full-Fibre 300,31.95,2024-03-03,1
2104,Full-Fibre 150,30.95,2025-08-24,1
2105,Full-Fibre 300,31.95,2023-10-05,1
2106,Full-Fibre 900,41.95,2024-09-04,1
2107,Full-Fibre 150,30.95,2024-05-16,1
2108,Full-Fibre 900,41.95,2023-01-05,1
2109,Full-Fibre 150,30.95,2024-03-26,1
2110,Full-Fibre 150,30.95,2024-12-18,1
2111,Full-Fibre 900 - All In,48.95,2023-04-28,1
2112,Full-Fibre 150,30.95,2025-08-21,1
2113,Full-Fibre 300,31.95,2023-02-27,1
2114,Full-Fibre 300,31.95,2024-08-22,1
2115,Full-Fibre 300,31.95,2024-10-06,1
2116,Essential 100,19.95,2024-02-01,1
2117,Full-Fibre 300,31.95,2025-06-02,1
2118,Full-Fibre 300,31.95,2024-04-10,1
2119,Full-Fibre 900,41.95,2024-10-22,1
2120,Full-Fibre 150,30.95,2025-08-03,1
2121,Full-Fibre 150,30.95,2024-11-13,1
2122,Full-Fibre 150,30.95,2025-11-26,1
2123,Full-Fibre 900 - All In,48.95,2024-10-01,1
2124,Full-Fibre 500,35.95,2024-04-20,1
2125,Essential 100,19.95,2023-11-21,1
2126,Full-Fibre 900,41.95,2023-02-02,1
2127,Full-Fibre 900,41.95,2025-10-06,1
2128,Essential 100,19.95,2023-02-18,1
2129,Essential 100,19.95,2025-11-09,1
2130,Full-Fibre 300,31.95,2024-12-30,1
2131,Essential 100,19.95,2025-06-07,1
2132,Essential 100,19.95,2024-10-21,1
2133,Full-Fibre 150,30.95,2025-11-03,1
2134,Full-Fibre 150,30.95,2025-10-06,1
2135,Full-Fibre 500,35.95,2025-08-25,1
2136,Essential 100,19.95,2024-04-11,1
2137,Full-Fibre 300,31.95,2026-04-04,1
2138,Full-Fibre 150,30.95,2023-05-04,1
2139,Full-Fibre 300,31.95,2024-06-22,1
2140,Full-Fibre 300,31.95,2024-02-26,1
2141,Essential 100,19.95,2025-06-20,1
2142,Full-Fibre 300,31.95,2023-03-04,1
2143,Full-Fibre 300,31.95,2025-09-19,1
2144,Essential 100,19.95,2023-06-04,1
2145,Essential 100,19.95,2025-03-07,1
2146,Full-Fibre 500,35.95,2026-01-16,1
2147,Full-Fibre 900,41.95,2023-04-20,1
2148,Full-Fibre 150,30.95,2023-05-03,1
2149,Full-Fibre 900 - All In,48.95,2023-06-17,1
2150,Full-Fibre 900 - All In,48.95,2025-03-21,1
2151,Full-Fibre 300,31.95,2025-04-14,1
2152,Full-Fibre 300,31.95,2024-02-27,1
2153,Full-Fibre 500,35.95,2026-04-07,1
2154,Full-Fibre 300,31.95,2023-02-09,1
2155,Full-Fibre 900,41.95,2025-09-21,1
2156,Full-Fibre 900,41.95,2023-08-21,1
2157,Full-Fibre 500,35.95,2025-07-04,1
2158,Full-Fibre 900,41.95,2024-02-10,1
2159,Full-Fibre 900,41.95,2024-05-07,1
2160,Full-Fibre 300,31.95,2025-04-27,1
2161,Essential 100,19.95,2024-09-24,1
2162,Full-Fibre 300,31.95,2024-09-12,1
